drummer,session,id,style,simplified_style,bpm,beat_type,time_signature,midi_filename,audio_filename,duration,split,start,end,times_sampled,possible_samples,oversampling_ratio
drummer7,drummer7/session2,drummer7/session2/72,funk,funk,100,1,4-4,drummer7/session2/72_funk_100_beat_4-4.mid,drummer7/session2/72_funk_100_beat_4-4.wav,107.97375,train,2.617,5.617,1,-1.0,0.027784530962386693
drummer7,drummer7/session2,drummer7/session2/76,funk,funk,100,1,4-4,drummer7/session2/76_funk_100_beat_4-4.mid,drummer7/session2/76_funk_100_beat_4-4.wav,4.79875,train,1.109,4.109,1,-0.20020833333333332,0.6251628028132326
drummer7,drummer7/session2,drummer7/session2/77,funk,funk,100,1,4-4,drummer7/session2/77_funk_100_beat_4-4.mid,drummer7/session2/77_funk_100_beat_4-4.wav,9.4125,train,0.703,3.703,1,0.5687499999999999,0.3187250996015936
drummer7,drummer7/session2,drummer7/session2/78,funk,funk,100,1,4-4,drummer7/session2/78_funk_100_beat_4-4.mid,drummer7/session2/78_funk_100_beat_4-4.wav,4.4825,train,0.628,3.628,1,-0.2529166666666667,0.6692693809258227
drummer7,drummer7/session2,drummer7/session2/79,funk,funk,100,1,4-4,drummer7/session2/79_funk_100_beat_4-4.mid,drummer7/session2/79_funk_100_beat_4-4.wav,23.635,train,8.675,11.675,3,0.9391666666666669,0.38079119949227835
drummer7,drummer7/session2,drummer7/session2/8,rock,rock,95,1,4-4,drummer7/session2/8_rock_95_beat_4-4.mid,drummer7/session2/8_rock_95_beat_4-4.wav,108.027641,validation,49.918,52.918,1,17.004606833333334,0.027770670286135377
drummer7,drummer7/session2,drummer7/session2/80,country,pop,78,1,4-4,drummer7/session2/80_country_78_beat_4-4.mid,drummer7/session2/80_country_78_beat_4-4.wav,144.700364,train,39.242,42.242,24,0.1167273333333334,0.497579950800953
drummer7,drummer7/session2,drummer7/session2/87,hiphop,hiphop,75,1,4-4,drummer7/session2/87_hiphop_75_beat_4-4.mid,drummer7/session2/87_hiphop_75_beat_4-4.wav,143.921667,train,50.663,53.663,9,14.986944500000003,0.1876020516076985
drummer7,drummer7/session2,drummer7/session2/92,hiphop,hiphop,75,1,4-4,drummer7/session2/92_hiphop_75_beat_4-4.mid,drummer7/session2/92_hiphop_75_beat_4-4.wav,12.678333,train,3.363,6.3629999999999995,2,0.1130555000000002,0.4732483363546296
drummer7,drummer7/session2,drummer7/session2/93,hiphop,hiphop,75,1,4-4,drummer7/session2/93_hiphop_75_beat_4-4.mid,drummer7/session2/93_hiphop_75_beat_4-4.wav,25.693333,test,10.944,13.944,4,0.2822221666666662,0.46704722972297913
drummer7,drummer7/session2,drummer7/session2/96,pop,pop,142,1,4-4,drummer7/session2/96_pop_142_beat_4-4.mid,drummer7/session2/96_pop_142_beat_4-4.wav,85.468267,validation,55.849,58.849,14,0.2447111666666668,0.491410455297988
drummer7,drummer7/session2,drummer7/session2/97,pop,pop,142,1,4-4,drummer7/session2/97_pop_142_beat_4-4.mid,drummer7/session2/97_pop_142_beat_4-4.wav,33.022871,train,13.447,16.447,5,0.5038118333333337,0.4542306451792153
drummer7,drummer7/session3,drummer7/session3/1,rock,rock,60,1,4-4,drummer7/session3/1_rock_60_beat_4-4.mid,drummer7/session3/1_rock_60_beat_4-4.wav,81.810417,train,43.539,46.539,2,11.6350695,0.07334029357166093
drummer7,drummer7/session3,drummer7/session3/10,rock,rock,60,1,4-4,drummer7/session3/10_rock_60_beat_4-4.mid,drummer7/session3/10_rock_60_beat_4-4.wav,99.80625,train,3.043,6.043,1,15.634375000000002,0.030058237835806873
drummer7,drummer7/session3,drummer7/session3/106,hiphop,hiphop,70,1,4-4,drummer7/session3/106_hiphop_70_beat_4-4.mid,drummer7/session3/106_hiphop_70_beat_4-4.wav,54.903581,train,47.354,50.354,9,0.15059683333333318,0.4917712015906576
drummer7,drummer7/session3,drummer7/session3/108,rock,rock,95,1,4-4,drummer7/session3/108_rock_95_beat_4-4.mid,drummer7/session3/108_rock_95_beat_4-4.wav,108.501325,train,19.754,22.754,1,17.083554166666666,0.027649431930900383
drummer7,drummer7/session3,drummer7/session3/109,rock,rock,95,1,4-4,drummer7/session3/109_rock_95_beat_4-4.mid,drummer7/session3/109_rock_95_beat_4-4.wav,42.911846,test,25.984,28.984,1,6.1519743333333325,0.06991076543292965
drummer7,drummer7/session3,drummer7/session3/11,pop/soft,pop,83,1,4-4,drummer7/session3/11_pop-soft_83_beat_4-4.mid,drummer7/session3/11_pop-soft_83_beat_4-4.wav,138.644661,validation,67.223,70.223,23,0.10744350000000225,0.4976751322577073
drummer7,drummer7/session3,drummer7/session3/117,rock,rock,95,1,4-4,drummer7/session3/117_rock_95_beat_4-4.mid,drummer7/session3/117_rock_95_beat_4-4.wav,22.726318,test,7.126,10.126000000000001,1,2.7877196666666664,0.1320055452889465
drummer7,drummer7/session3,drummer7/session3/119,rock,rock,95,1,4-4,drummer7/session3/119_rock_95_beat_4-4.mid,drummer7/session3/119_rock_95_beat_4-4.wav,20.042107,train,8.287,11.287,1,2.3403511666666668,0.1496848609779401
drummer7,drummer7/session3,drummer7/session3/120,rock,rock,93,1,4-4,drummer7/session3/120_rock_93_beat_4-4.mid,drummer7/session3/120_rock_93_beat_4-4.wav,92.971732,train,84.525,87.525,1,14.495288666666667,0.03226787256152225
drummer7,drummer7/session3,drummer7/session3/129,rock,rock,93,1,4-4,drummer7/session3/129_rock_93_beat_4-4.mid,drummer7/session3/129_rock_93_beat_4-4.wav,51.505353,train,3.132,6.132,1,7.5842255000000005,0.05824637295467133
drummer7,drummer7/session3,drummer7/session3/130,soul,funk,105,1,4-4,drummer7/session3/130_soul_105_beat_4-4.mid,drummer7/session3/130_soul_105_beat_4-4.wav,27.389306,train,17.971,20.971,2,2.5648843333333335,0.21906360095432867
drummer7,drummer7/session3,drummer7/session3/131,soul,funk,105,1,4-4,drummer7/session3/131_soul_105_beat_4-4.mid,drummer7/session3/131_soul_105_beat_4-4.wav,31.902405,train,28.204,31.204,3,2.3170675000000003,0.28211039261773524
drummer7,drummer7/session3,drummer7/session3/132,soul,funk,105,1,4-4,drummer7/session3/132_soul_105_beat_4-4.mid,drummer7/session3/132_soul_105_beat_4-4.wav,109.701273,test,28.606,31.606,3,15.283545499999999,0.08204098050894998
drummer7,drummer7/session3,drummer7/session3/133,soul,funk,105,1,4-4,drummer7/session3/133_soul_105_beat_4-4.mid,drummer7/session3/133_soul_105_beat_4-4.wav,61.685761,test,10.691,13.691,2,8.280960166666667,0.097267179698083
drummer7,drummer7/session3,drummer7/session3/150,soul,funk,105,1,4-4,drummer7/session3/150_soul_105_beat_4-4.mid,drummer7/session3/150_soul_105_beat_4-4.wav,54.794089,train,24.167,27.167,2,7.132348166666667,0.10950086240141706
drummer7,drummer7/session3,drummer7/session3/151,soul,funk,98,1,4-4,drummer7/session3/151_soul_98_beat_4-4.mid,drummer7/session3/151_soul_98_beat_4-4.wav,88.1518,train,52.901,55.901,2,12.691966666666666,0.06806440707960587
drummer7,drummer7/session3,drummer7/session3/159,soul,funk,98,1,4-4,drummer7/session3/159_soul_98_beat_4-4.mid,drummer7/session3/159_soul_98_beat_4-4.wav,29.353321,train,3.719,6.718999999999999,3,1.8922201666666671,0.30660925896596164
drummer7,drummer7/session3,drummer7/session3/22,pop/soft,pop,83,1,4-4,drummer7/session3/22_pop-soft_83_beat_4-4.mid,drummer7/session3/22_pop-soft_83_beat_4-4.wav,48.853945,validation,5.279,8.279,8,0.14232416666666659,0.49126022473722436
drummer7,drummer7/session3,drummer7/session3/23,pop/soft,pop,83,1,4-4,drummer7/session3/23_pop-soft_83_beat_4-4.mid,drummer7/session3/23_pop-soft_83_beat_4-4.wav,25.777124,train,1.124,4.1240000000000006,1,-1.0,0.1163822620397838
drummer7,drummer7/session3,drummer7/session3/24,hiphop,hiphop,67,1,4-4,drummer7/session3/24_hiphop_67_beat_4-4.mid,drummer7/session3/24_hiphop_67_beat_4-4.wav,96.361899,test,70.621,73.621,10,6.060316499999999,0.3113263676964274
drummer7,drummer7/session3,drummer7/session3/38,hiphop,hiphop,67,1,4-4,drummer7/session3/38_hiphop_67_beat_4-4.mid,drummer7/session3/38_hiphop_67_beat_4-4.wav,60.748108,train,43.165,46.165,9,1.124684666666667,0.4444582866679568
drummer7,drummer7/session3,drummer7/session3/39,rock/indie,rock,63,1,4-4,drummer7/session3/39_rock-indie_63_beat_4-4.mid,drummer7/session3/39_rock-indie_63_beat_4-4.wav,148.426595,train,103.064,106.064,1,23.73776583333333,0.020212011196510976
drummer7,drummer7/session3,drummer7/session3/46,rock/indie,rock,63,1,4-4,drummer7/session3/46_rock-indie_63_beat_4-4.mid,drummer7/session3/46_rock-indie_63_beat_4-4.wav,60.80159,train,4.746,7.746,1,9.133598333333333,0.049340814935925195
drummer7,drummer7/session3,drummer7/session3/47,funk,funk,112,1,4-4,drummer7/session3/47_funk_112_beat_4-4.mid,drummer7/session3/47_funk_112_beat_4-4.wav,96.416243,train,44.815,47.815,3,13.069373833333334,0.09334526756036325
drummer7,drummer7/session3,drummer7/session3/48,funk,funk,112,1,4-4,drummer7/session3/48_funk_112_beat_4-4.mid,drummer7/session3/48_funk_112_beat_4-4.wav,12.6741,train,9.135,12.135,2,0.11234999999999973,0.4734063957204062
drummer7,drummer7/session3,drummer7/session3/49,funk,funk,112,1,4-4,drummer7/session3/49_funk_112_beat_4-4.mid,drummer7/session3/49_funk_112_beat_4-4.wav,33.326991,train,15.972,18.972,2,3.5544985000000002,0.18003425511772125
drummer7,drummer7/session3,drummer7/session3/64,funk,funk,112,1,4-4,drummer7/session3/64_funk_112_beat_4-4.mid,drummer7/session3/64_funk_112_beat_4-4.wav,34.056901,train,20.955,23.955,3,2.676150166666667,0.26426362163721234
drummer7,drummer7/session3,drummer7/session3/65,funk,funk,112,1,4-4,drummer7/session3/65_funk_112_beat_4-4.mid,drummer7/session3/65_funk_112_beat_4-4.wav,81.233216,train,66.115,69.115,3,10.538869333333333,0.11079211735258641
drummer7,drummer7/session3,drummer7/session3/67,neworleans/funk,funk,93,1,4-4,drummer7/session3/67_neworleans-funk_93_beat_4-4.mid,drummer7/session3/67_neworleans-funk_93_beat_4-4.wav,123.825213,train,80.97,83.97,3,17.637535500000002,0.07268309726226757
drummer7,drummer7/session3,drummer7/session3/91,neworleans/funk,funk,93,1,4-4,drummer7/session3/91_neworleans-funk_93_beat_4-4.mid,drummer7/session3/91_neworleans-funk_93_beat_4-4.wav,36.065844,train,21.906,24.906,3,3.010974,0.2495435847834311
drummer7,drummer7/session3,drummer7/session3/92,hiphop,hiphop,70,1,4-4,drummer7/session3/92_hiphop_70_beat_4-4.mid,drummer7/session3/92_hiphop_70_beat_4-4.wav,140.560738,train,90.208,93.208,9,14.426789666666664,0.19208777916348163
drummer8,drummer8/eval_session,drummer8/eval_session/1,funk/groove1,funk,138,1,4-4,drummer8/eval_session/1_funk-groove1_138_beat_4-4.mid,drummer8/eval_session/1_funk-groove1_138_beat_4-4.wav,27.706547,test,15.671,18.671,3,1.6177578333333331,0.3248329717882203
drummer8,drummer8/eval_session,drummer8/eval_session/10,soul/groove10,funk,102,1,4-4,drummer8/eval_session/10_soul-groove10_102_beat_4-4.mid,drummer8/eval_session/10_soul-groove10_102_beat_4-4.wav,37.465668,test,16.827,19.827,3,3.2442780000000004,0.2402199261467859
drummer8,drummer8/eval_session,drummer8/eval_session/2,funk/groove2,funk,105,1,4-4,drummer8/eval_session/2_funk-groove2_105_beat_4-4.mid,drummer8/eval_session/2_funk-groove2_105_beat_4-4.wav,36.386932,test,19.338,22.338,2,4.064488666666667,0.16489436372376765
drummer8,drummer8/eval_session,drummer8/eval_session/3,soul/groove3,funk,86,1,4-4,drummer8/eval_session/3_soul-groove3_86_beat_4-4.mid,drummer8/eval_session/3_soul-groove3_86_beat_4-4.wav,44.626427,test,28.174,31.174,3,4.437737833333333,0.20167422321307507
drummer8,drummer8/eval_session,drummer8/eval_session/4,soul/groove4,funk,80,1,4-4,drummer8/eval_session/4_soul-groove4_80_beat_4-4.mid,drummer8/eval_session/4_soul-groove4_80_beat_4-4.wav,47.996875,test,30.283,33.283,3,4.999479166666667,0.18751220782603034
drummer8,drummer8/eval_session,drummer8/eval_session/5,funk/groove5,funk,84,1,4-4,drummer8/eval_session/5_funk-groove5_84_beat_4-4.mid,drummer8/eval_session/5_funk-groove5_84_beat_4-4.wav,45.439006,test,22.906,25.906,2,5.5731676666666665,0.1320451420086082
drummer8,drummer8/eval_session,drummer8/eval_session/6,hiphop/groove6,hiphop,87,1,4-4,drummer8/eval_session/6_hiphop-groove6_87_beat_4-4.mid,drummer8/eval_session/6_hiphop-groove6_87_beat_4-4.wav,43.866368,test,29.112,32.111999999999995,7,0.31106133333333386,0.47872666367090155
drummer8,drummer8/eval_session,drummer8/eval_session/7,pop/groove7,pop,138,1,4-4,drummer8/eval_session/7_pop-groove7_138_beat_4-4.mid,drummer8/eval_session/7_pop-groove7_138_beat_4-4.wav,27.701112,test,7.63,10.629999999999999,4,0.6168519999999997,0.43319560601032914
drummer8,drummer8/eval_session,drummer8/eval_session/8,rock/groove8,rock,65,1,4-4,drummer8/eval_session/8_rock-groove8_65_beat_4-4.mid,drummer8/eval_session/8_rock-groove8_65_beat_4-4.wav,59.028851,test,55.935,58.935,1,8.838141833333333,0.0508226053730912
drummer8,drummer8/eval_session,drummer8/eval_session/9,soul/groove9,funk,105,1,4-4,drummer8/eval_session/9_soul-groove9_105_beat_4-4.mid,drummer8/eval_session/9_soul-groove9_105_beat_4-4.wav,36.55717,test,8.411,11.411,3,3.092861666666667,0.24618973514634748
drummer8,drummer8/session1,drummer8/session1/1,funk,funk,95,1,4-4,drummer8/session1/1_funk_95_beat_4-4.mid,drummer8/session1/1_funk_95_beat_4-4.wav,262.200022,train,10.137,13.137,2,41.70000366666667,0.022883293274475774
drummer8,drummer8/session1,drummer8/session1/10,neworleans/funk,funk,82,1,4-4,drummer8/session1/10_neworleans-funk_82_beat_4-4.mid,drummer8/session1/10_neworleans-funk_82_beat_4-4.wav,152.240788,train,92.903,95.903,2,23.373464666666667,0.039411251602297276
drummer8,drummer8/session1,drummer8/session1/11,neworleans/funk,funk,82,1,4-4,drummer8/session1/11_neworleans-funk_82_beat_4-4.mid,drummer8/session1/11_neworleans-funk_82_beat_4-4.wav,128.757566,train,99.698,102.698,3,18.45959433333333,0.0698988050146894
drummer8,drummer8/session1,drummer8/session1/12,latin,latin,118,1,4-4,drummer8/session1/12_latin_118_beat_4-4.mid,drummer8/session1/12_latin_118_beat_4-4.wav,150.592287,train,38.528,41.528,4,21.0987145,0.0796853559970173
drummer8,drummer8/session1,drummer8/session1/13,latin,latin,118,1,4-4,drummer8/session1/13_latin_118_beat_4-4.mid,drummer8/session1/13_latin_118_beat_4-4.wav,137.856047,train,46.562,49.562,3,19.97600783333333,0.06528549306219408
drummer8,drummer8/session1,drummer8/session1/14,hiphop,hiphop,94,1,4-4,drummer8/session1/14_hiphop_94_beat_4-4.mid,drummer8/session1/14_hiphop_94_beat_4-4.wav,163.051894,train,8.516,11.516,9,18.175315666666666,0.16559145274325976
drummer8,drummer8/session1,drummer8/session1/15,hiphop,hiphop,94,1,4-4,drummer8/session1/15_hiphop_94_beat_4-4.mid,drummer8/session1/15_hiphop_94_beat_4-4.wav,183.573175,train,2.75,5.75,1,-1.0,0.016342256977360664
drummer8,drummer8/session1,drummer8/session1/16,afrobeat,latin,90,1,4-4,drummer8/session1/16_afrobeat_90_beat_4-4.mid,drummer8/session1/16_afrobeat_90_beat_4-4.wav,191.965374,validation,59.72,62.72,3,28.994229,0.04688345513811257
drummer8,drummer8/session1,drummer8/session1/17,afrobeat,latin,90,1,4-4,drummer8/session1/17_afrobeat_90_beat_4-4.mid,drummer8/session1/17_afrobeat_90_beat_4-4.wav,150.822298,train,46.586,49.586,3,22.137049666666666,0.059672874099823095
drummer8,drummer8/session1,drummer8/session1/18,funk,funk,108,1,4-4,drummer8/session1/18_funk_108_beat_4-4.mid,drummer8/session1/18_funk_108_beat_4-4.wav,154.576513,validation,28.393,31.393,3,22.76275216666667,0.05822359312763123
drummer8,drummer8/session1,drummer8/session1/19,funk,funk,108,1,4-4,drummer8/session1/19_funk_108_beat_4-4.mid,drummer8/session1/19_funk_108_beat_4-4.wav,186.767511,test,52.09,55.09,3,28.127918500000003,0.0481882526131646
drummer8,drummer8/session1,drummer8/session1/2,funk,funk,95,1,4-4,drummer8/session1/2_funk_95_beat_4-4.mid,drummer8/session1/2_funk_95_beat_4-4.wav,161.365803,train,71.906,74.906,3,23.8943005,0.05577389900882531
drummer8,drummer8/session1,drummer8/session1/20,rock/shuffle,rock,112,1,4-4,drummer8/session1/20_rock-shuffle_112_beat_4-4.mid,drummer8/session1/20_rock-shuffle_112_beat_4-4.wav,154.295677,train,7.579,10.579,2,23.71594616666667,0.03888637787304954
drummer8,drummer8/session1,drummer8/session1/21,rock/shuffle,rock,112,1,4-4,drummer8/session1/21_rock-shuffle_112_beat_4-4.mid,drummer8/session1/21_rock-shuffle_112_beat_4-4.wav,138.820238,train,21.676,24.676,1,22.136706333333333,0.021610681866141162
drummer8,drummer8/session1,drummer8/session1/22,funk,funk,115,1,4-4,drummer8/session1/22_funk_115_beat_4-4.mid,drummer8/session1/22_funk_115_beat_4-4.wav,250.516242,train,194.531,197.531,3,38.752707,0.03592581434300775
drummer8,drummer8/session1,drummer8/session1/23,hiphop,hiphop,70,1,4-4,drummer8/session1/23_hiphop_70_beat_4-4.mid,drummer8/session1/23_hiphop_70_beat_4-4.wav,191.755389,train,120.522,123.522,9,22.9592315,0.14080438698909264
drummer8,drummer8/session1,drummer8/session1/24,funk/latin,latin,100,1,4-4,drummer8/session1/24_funk-latin_100_beat_4-4.mid,drummer8/session1/24_funk-latin_100_beat_4-4.wav,192.10125,train,74.376,77.376,3,29.016875,0.04685029379038398
drummer8,drummer8/session1,drummer8/session1/25,funk/latin,latin,100,1,4-4,drummer8/session1/25_funk-latin_100_beat_4-4.mid,drummer8/session1/25_funk-latin_100_beat_4-4.wav,124.89125,train,50.27,53.27,3,17.815208333333334,0.0720626945442535
drummer8,drummer8/session1,drummer8/session1/26,afrobeat,latin,94,1,4-4,drummer8/session1/26_afrobeat_94_beat_4-4.mid,drummer8/session1/26_afrobeat_94_beat_4-4.wav,195.545252,train,131.016,134.016,4,28.590875333333337,0.06136686970031878
drummer8,drummer8/session1,drummer8/session1/27,latin,latin,122,1,4-4,drummer8/session1/27_latin_122_beat_4-4.mid,drummer8/session1/27_latin_122_beat_4-4.wav,196.199684,train,25.953,28.953,3,29.699947333333334,0.04587163351394593
drummer8,drummer8/session1,drummer8/session1/28,rock,rock,102,1,4-4,drummer8/session1/28_rock_102_beat_4-4.mid,drummer8/session1/28_rock_102_beat_4-4.wav,194.113874,train,2.541,5.541,1,31.352312333333337,0.01545484584991591
drummer8,drummer8/session1,drummer8/session1/3,hiphop,hiphop,90,1,4-4,drummer8/session1/3_hiphop_90_beat_4-4.mid,drummer8/session1/3_hiphop_90_beat_4-4.wav,39.356964,train,13.101,16.101,6,0.5594939999999999,0.4573523506538767
drummer8,drummer8/session1,drummer8/session1/4,hiphop,hiphop,90,1,4-4,drummer8/session1/4_hiphop_90_beat_4-4.mid,drummer8/session1/4_hiphop_90_beat_4-4.wav,114.480613,train,46.255,49.255,10,9.080102166666666,0.2620531041356321
drummer8,drummer8/session1,drummer8/session1/5,hiphop,hiphop,90,1,4-4,drummer8/session1/5_hiphop_90_beat_4-4.mid,drummer8/session1/5_hiphop_90_beat_4-4.wav,127.755619,train,30.912,33.912,10,11.292603166666666,0.23482333094092717
drummer8,drummer8/session1,drummer8/session1/6,funk,funk,80,1,4-4,drummer8/session1/6_funk_80_beat_4-4.mid,drummer8/session1/6_funk_80_beat_4-4.wav,167.734375,train,56.43,59.43,2,25.955729166666668,0.03577084303679553
drummer8,drummer8/session1,drummer8/session1/7,funk,funk,80,1,4-4,drummer8/session1/7_funk_80_beat_4-4.mid,drummer8/session1/7_funk_80_beat_4-4.wav,155.7625,train,93.255,96.255,3,22.960416666666664,0.057780274456303675
drummer8,drummer8/session1,drummer8/session1/8,funk,funk,96,1,4-4,drummer8/session1/8_funk_96_beat_4-4.mid,drummer8/session1/8_funk_96_beat_4-4.wav,159.484375,test,51.259,54.259,3,23.580729166666668,0.05643186048790046
drummer8,drummer8/session1,drummer8/session1/9,funk,funk,96,1,4-4,drummer8/session1/9_funk_96_beat_4-4.mid,drummer8/session1/9_funk_96_beat_4-4.wav,99.579427,train,71.066,74.066,2,14.596571166666667,0.06025340957224026
drummer9,drummer9/session1,drummer9/session1/1,rock,rock,100,1,4-4,drummer9/session1/1_rock_100_beat_4-4.mid,drummer9/session1/1_rock_100_beat_4-4.wav,48.525,train,27.117,30.117,2,6.0875,0.12364760432766615
drummer9,drummer9/session1,drummer9/session1/10,rock,rock,100,1,4-4,drummer9/session1/10_rock_100_beat_4-4.mid,drummer9/session1/10_rock_100_beat_4-4.wav,6.7025,train,2.987,5.987,1,0.1170833333333332,0.44759418127564343
drummer9,drummer9/session1,drummer9/session1/11,rock,rock,100,1,4-4,drummer9/session1/11_rock_100_beat_4-4.mid,drummer9/session1/11_rock_100_beat_4-4.wav,9.535,train,2.704,5.704000000000001,1,0.5891666666666666,0.3146303093864709
drummer9,drummer9/session1,drummer9/session1/12,rock,rock,100,1,4-4,drummer9/session1/12_rock_100_beat_4-4.mid,drummer9/session1/12_rock_100_beat_4-4.wav,11.65,validation,5.423,8.423,1,0.9416666666666667,0.2575107296137339
